gene;007 Control R_2017_06_27;011 Control R_2017_06_30;011 mQ80 R_2018_02_27;008 MQ6h2 23.03 R_2018_04_27;_009 MQ6_2 17.04 R_2018_04_27
Zfp541;3.7928408005898E-07;2.07123244544201E-07;0;2.91785423333964E-07;0
Vtcn1;0;3.45205407573669E-07;0;2.91785423333964E-07;0
Fetub;0;0;0;0;0
Gabpb2;3.94455443261339E-06;0.0000119441071020489;3.14492393552187E-06;5.54392304334531E-06;2.37742667336875E-06
Glyctk;8.26839294528577E-06;9.18246384145958E-06;7.63767241483883E-06;0.0000166317691300359;0.0000118871333668437
Olr808;0;0;0;0;0
LOC685203;4.85483622475495E-06;2.48547893453041E-06;0;0.0000032096396566736;4.75485334673749E-06
LOC100361139;0;0;0;0;0
Cd300lg;0;6.21369733632603E-07;0;2.91785423333964E-07;0
Lats2;0.0000806357954205392;0.0001216504;0.0001055796;0.0001000824;0.000079474
Lats1;0.000088904188365825;0.0001061852;0.000066492677493891;0.0000694449307534833;0.0000686057411457838
Cd300ld;0;0;0;0;0
Cd300lb;0;0;0;0;0
Eya2;7.5856816011796E-07;2.76164326058935E-06;3.14492393552187E-06;2.33428338667171E-06;3.39632381909821E-07
Ikbkb;0.0000276877378443055;0.0000463956067779011;0.0000125796957420875;0.0000315128257200681;0.0000271705905527857
Ppp6c;0.0000546169075284931;0.0000630345074229519;0.000066492677493891;0.0000519378053534455;0.0000577375049246695
Ikbkg;0.0000237431834116922;0.0000327254726379838;0.0000404347363138526;0.0000280114006400605;0.0000115475009849339
Ikbke;0;3.45205407573669E-07;4.49274847931696E-07;1.16714169333585E-06;0
Tek;0;5.5232865211787E-07;0;0;0
Tec;2.42741811237747E-06;3.65917732028089E-06;0;4.37678135000945E-06;2.71705905527857E-06
Tef;0.000194421;0.0001810257;0.0001343332;0.000248893;0.0001867978
Fhl2;0.0000138817973301587;9.38958708600379E-06;0.0000152753448296777;7.87820643001702E-06;0.0000159627219497616
Fhl3;6.29611572897907E-06;0.0000120821892650784;4.49274847931696E-06;7.87820643001702E-06;3.39632381909821E-06
Fhl1;0.0002030687;0.0001632822;0.0001558984;0.0002395558;0.0001497779
LOC102556703;2.27570448035388E-07;5.5232865211787E-07;4.49274847931696E-07;0;0
Fhl4;2.35156129636568E-06;1.31178054877994E-06;1.79709939172678E-06;2.62606881000567E-06;2.37742667336875E-06
Fhl5;0;0;0;0;0
Tes;0.0000138059405141469;0.0000173983525417129;6.28984787104374E-06;0.0000215921213267133;0.000013245662894483
Pcdh11x;0.0000647817208740738;0.0000631725895859814;0.0000813187474756369;0.0000554392304334531;0.0000686057411457838
LOC103691573;2.88255900844825E-06;2.34739677150095E-06;4.04347363138526E-06;2.62606881000567E-06;1.01889714572946E-06
LOC102557071;3.7928408005898E-07;0;0;0;3.39632381909821E-07
Psmd14;0.0000782842341241735;0.000057097;0.0000395361866179892;0.0000528131616234474;0.000049926
Psmd11;0.000092697;0.0000854728589152403;0.0001136665;0.0001193402;0.0001117391
Psmd10;0.0000120612337458756;0.0000105632854717543;3.59419878345357E-06;8.46177727668495E-06;0.0000081511771658357
Psmd13;0.0000950485904627804;0.0000776712167040754;0.0000804201977797736;0.0000860766998835192;0.0001018897
Psmd12;0.0000587131755931301;0.0000586158782060089;0.0000431303854014428;0.0000612749389001323;0.000062492358271407
RGD1561149;0.0000405833965663109;0.0000516427289730208;0.0000404347363138526;0.0000335553236834058;0.0000482277982311946
RGD1561145;0;1.10465730423574E-06;0;0;0
RGD1561147;4.55140896070776E-07;1.31178054877994E-06;4.49274847931696E-07;5.83570846667927E-07;0
LOC100911733;1.51713632023592E-07;2.00219136392728E-06;0;0;0
LOC100911734;0.0000804082249725038;0.0000834706675513131;0.000041333286009716;0.0000709038578701531;0.000058756402070399
RGD1561143;7.5856816011796E-08;1.31178054877994E-06;0;0;0
Vps9d1;0.0000290531605325179;0.000026926;0.0000215651927007214;0.0000300538986033982;0.0000241138991155973
Cspp1;0.0000172194972346777;0.0000294805418067913;0.0000116811460462241;0.0000166317691300359;0.0000156230895678518
Cntrob;3.56527035255441E-06;6.21369733632603E-06;7.18839756690713E-06;7.58642100668305E-06;8.83044192965534E-06
LOC100360779;1.51713632023592E-07;0;0;0;0
Slc8a1;0.0006656436;0.0006507812;0.0009753757;0.0005797776;0.0007743618
LOC100360774;0;0;0;0;0
Slc8a2;0.0001985931;0.0001741216;0.0001684781;0.000183533;0.0002621962
Mms19;0.0000382318352699452;0.0000322421850673806;0.0000332463387469455;0.0000283031860633945;0.0000312461791357035
Bmp7;0.0000128956587220053;0.0000061446562548113;0.0000238115669403799;7.29463558334909E-06;0.0000098493390753848
Bmp6;0.0000130473723540289;0.0000438410867618559;7.63767241483883E-06;0.0000767395663368324;6.79264763819642E-06
Bmp5;1.66884995225951E-06;3.24493083119248E-06;2.69564908759018E-06;8.75356270001891E-07;2.03779429145892E-06
Bmp4;1.28956587220053E-06;6.21369733632603E-07;4.49274847931696E-06;2.04249796333775E-06;2.71705905527857E-06
Bmp3;0.0000101648133455807;0.0000065589027438997;4.49274847931696E-06;5.25213762001135E-06;0.0000258120610251464
Bmp2;1.44127950422412E-06;3.52109515725142E-06;4.04347363138526E-06;3.79321050334153E-06;3.39632381909821E-07
Bmp1;0.0000525687734961747;0.000063863;0.0000700868762773446;0.0001053345;0.0000373595620100803
Rxrg;0.0000198744857950906;0.0000226454747368327;0.0000197680933089946;0.0000180906962467057;0.0000176608838593107
Rxra;0.0000276877378443055;0.0000344514996758521;0.0000242608417883116;0.000048436380273438;0.0000186797810050401
Rxrb;0.0000479415077194551;0.0000365227321212941;0.0000368405375303991;0.0000539803033167833;0.0000737002268744311
Tprg1l;0.0001031653;0.0001257238;0.0000705361511252762;0.0001120456;0.0000787947126030784
Ikbkap;0.0001285773;0.0001169556;0.0001734201;0.0001307199;0.0001239658
Tcp11x2;0;0;0;0;0
Hspbap1;6.59954299302626E-06;6.48986166238497E-06;2.69564908759018E-06;0.0000119632023566925;4.75485334673749E-06
Bpifb3;0;0;0;0;0
Bpifb2;0;0;0;0;0
Bpifb1;0.000001593;1.03561622272101E-06;1.34782454379509E-06;8.75356270001891E-07;6.79264763819642E-07
Bpifb6;0;0;4.49274847931696E-07;0;0
Bpifb5;0;0;0;0;0
Bpifb4;7.5856816011796E-07;0;0;0;3.39632381909821E-07
LOC103693626;0;0;0;0;0
LOC103693627;0;0;0;0;0
LOC103693620;0;1.38082163029467E-07;4.49274847931696E-07;1.45892711666982E-06;3.39632381909821E-07
LOC102554034;0.0000371698398457801;0.0000330706780455574;0.000004942;0.0000064192793133472;0.0000081511771658357
LOC102554031;0;0.000000069;8.98549695863392E-07;0;3.39632381909821E-07
Vasp;0.0000233638993316332;0.0000442553332509443;0.0000197680933089946;0.0000291785423333964;0.000013245662894483
Tpcr12;0;0;0;0;0
LOC100361693;7.5856816011796E-08;0.000000069;0;0;0
Pramef5;0;0;0;0;0
Rtf1;0.0000829873567169049;0.0000887868308279476;0.0000727825253649347;0.000087827412423523;0.0001093616
Pramef8;9.25453155343912E-06;8.56109410782698E-06;2.69564908759018E-06;7.58642100668305E-06;6.79264763819642E-06
Snrpd3;0.0000406592533823227;0.0000299638293773944;7.18839756690713E-06;0.0000154646274367001;0.0000224157372060482
Snrpd2;0.0000639472958979441;0.00004536;0.0000287535902676285;0.0000420171009600908;0.0000652094173266856
Snrpd1;0.0000198744857950906;0.0000244405428562157;9.43477180656561E-06;0.000028595;0.0000244535314975071
LOC100361968;0;0;0;0;3.39632381909821E-07
LOC100361969;0;0;0;0;0
Mak16;0.0000145645086742648;0.0000130487644062847;0.0000139275202858826;0.0000110878460866906;0.000010189
Tox2;0.0000236673265956804;0.0000158794487483888;0.000014826069981746;0.0000180906962467057;0.0000200383105326794
Tex13c;0;0;0;0;0
Tex13b;0;0;0;0;0
Tex13a;0;0;0;0;0
LOC102555341;2.19984766434208E-06;3.72821840179562E-06;4.49274847931696E-07;1.16714169333585E-06;3.39632381909821E-07
Per3;0.0000145645086742648;0.0000278925969319524;0.000017971;0.0000151728420133661;0.0000098493390753848
Per2;0.0000562099006647409;0.0000644153290532466;0.0000426811105535111;0.0000358896070700775;0.0000709831678191525
Xiap;0.0000441486669188653;0.000057304097657229;0.000051666607512145;0.0000542720887401172;0.000036001
Tbx6;0.000000531;8.97534059691538E-07;0;0;0
Itm2c;0.0007660021;0.0006203341;0.0006330283;0.0010215408;0.0007984757
Tbx5;7.5856816011796E-07;8.97534059691538E-07;4.49274847931696E-07;2.91785423333964E-07;3.39632381909821E-07
LOC498122;0.0000188124903709254;0.0000162936952374772;0.0000157246196776094;0.0000148810565900321;0.00001901941338695
Runx1t1;0.0000394455443261339;0.0000306542401925418;0.0000593042799269839;0.0000463938823101002;0.0000553600782513008
Fam104a;0.0000394455443261339;0.0000405961559306634;0.0000467245841848964;0.0000385156758800832;0.0000414351505929981
LOC690415;0;0;0;0;0
LOC684932;0;0;0;0;0
LOC690418;0;0;0;0;0
Clrn2;0;0;0;0;0
Clrn3;0;0;0;0;0
Clrn1;3.7928408005898E-07;7.59451896662071E-07;0;2.91785423333964E-07;0
Porcn;0.0000575753233529532;0.0000421841008055023;0.0000440289350973062;0.0000332635382600718;0.000049926
Ralgps2;0.0000147162223062884;0.0000200219136392728;0.0000157246196776094;0.0000186742670933737;0.0000224157372060482
Ralgps1;0.0000430866714947002;0.0000445314975770032;0.0000184202687651995;0.0000142974857433642;0.0000183401486231303
Akain1;0.0000019722772163067;0.000001726;0;8.75356270001891E-07;6.79264763819642E-07
Lta4h;0.0000179022085787839;0.0000263736931386283;0.0000238115669403799;0.0000329717528367379;0.0000346425029548017
RGD1563451;0;0;0;0;0
Ubfd1;0.0000851872043812469;0.0000976240892618335;0.0000988404665449731;0.0001172977;0.0001032482
LOC681266;1.36542268821233E-06;2.14027352695675E-06;4.49274847931696E-07;5.83570846667927E-07;2.03779429145892E-06
Pttg1;0.000004779;4.41862921694296E-06;6.28984787104374E-06;2.33428338667171E-06;6.79264763819642E-07
Gcm2;0.0000255637469959753;0.0000231978033889505;0.0000368405375303991;0.0000110878460866906;0.0000315858115176133
Olr469;0;0;0;0;0
Olr468;0;0;0;0;0
Olr466;0;0;0;0;0
Olr465;0;0;0;0;0
Olr464;0;0;0;0;0
Olr463;0;0;0;0;0
Olr462;0;0;0;0;0
Olr461;0;0;0;0;0
LOC108351267;1.36542268821233E-06;0.000003383;1.79709939172678E-06;1.75071254000378E-06;1.01889714572946E-06
Lrrk1;4.02041124862519E-06;0.000018917256335037;8.98549695863392E-07;7.29463558334909E-06;3.39632381909821E-07
Lrrk2;0.0000224536175394916;0.0000254761590789367;0.000013029;0.000023051;0.0000180005162412205
Dbn1;0.0002422867;0.0002089874;0.0002987678;0.0002585219;0.0002849516
Trim39;0.0000118336632978402;0.000015189;0.0000134782454379509;0.000016048198283368;0.0000139249276583027
Trim38;0;2.07123244544201E-07;0;0;0
Trim33;0.0000827597862688695;0.0000965884730391125;0.0000570579056873254;0.000043476;0.0000645301525628659
Trim32;0.0000977794358392051;0.0000987977876475839;0.0000934491683697927;0.0001082524;0.0001046068
Trim31;5.46169075284932E-06;4.76383462451663E-06;8.53622211070222E-06;4.37678135000945E-06;2.37742667336875E-06
Trim30;1.51713632023592E-07;3.72821840179562E-06;0;1.16714169333585E-06;0
Trim37;0.0000415695351744642;0.000030861363437086;0.0001168115;0.0000857849144601853;0.0001209091
Trim36;0.0000125922314579581;9.38958708600379E-06;0.000022913;7.58642100668305E-06;0.0000081511771658357
Trim35;0.0002441072;0.0002478575;0.000207565;0.0002115444;0.0002292519
Trim34;0.000003717;0.0000069731492329881;8.98549695863392E-07;0.000004085;2.71705905527857E-06
RGD1306072;0.0000160816449945008;0.0000149819146886972;0.0000260579411800384;0.0000119632023566925;0.0000149438248040321
Ifi27l2b;0.000061368164153543;0.0000307232812740565;0.0000381883620741941;0.000048144594850104;0.0000152834571859419
Dbnl;0.000101193;0.0001182674;0.00008671;0.0001079606;0.0001236262
Aldoa;0.0011346663;0.0007319045;0.0022275047;0.0010232915;0.0018391093
Aldoc;0.0005135506;0.00043703;0.0003818836;0.000512667;0.0005726202
Aldob;0;0.000000069;4.49274847931696E-07;5.83570846667927E-07;1.01889714572946E-06
Cox6c;0.0000870836247815419;0.0000546805365596691;0.0000750288996045932;0.0000554392304334531;0.000059096
LOC499742;0.0001237225;0.0001175079;0.0001042318;0.000036765;0.0000964555964623891
LOC108351482;2.19984766434208E-06;2.27835568998621E-06;6.73912271897544E-06;4.37678135000945E-06;6.79264763819642E-06
Tppp;0.000229391;0.0002032569;0.0002798982;0.0002398476;0.0004486544
Ribc2;6.82711344106164E-07;5.5232865211787E-07;0;0.0000137139148966963;3.39632381909821E-07
Ribc1;3.11012945648364E-06;0.0000061446562548113;4.49274847931696E-06;0.0000096289189700208;5.43411811055713E-06
Vsx1;0.000001593;1.24273946726521E-06;0;1.16714169333585E-06;1.01889714572946E-06
Vsx2;3.56527035255441E-06;3.93534164633982E-06;1.79709939172678E-06;8.75356270001891E-07;2.37742667336875E-06
Tpp1;0.0001008137;0.0001534783;0.0001100723;0.0001639834;0.000075738
Tpp2;0.0000949727336467686;0.0000989358698106134;0.0000907535192822025;0.0000741134975268268;0.0000998519202814873
LOC102550588;0;0.000000069;0;2.62606881000567E-06;3.39632381909821E-07
Brf2;0.0000122129473778992;0.0000112536962869016;0.000013029;0.0000125467732033604;9.17007431156516E-06
Brf1;0.0000663747140103215;0.0000680054652920127;0.0000682897768856178;0.0000752806392201626;0.000056379
Sgpp2;0.0000158540745464654;9.38958708600379E-06;7.63767241483883E-06;8.46177727668495E-06;8.83044192965534E-06
Sgpp1;0.0000347424217334026;0.0000362465677952352;8.98549695863392E-06;0.0000221756921733812;0.0000122267657487535
LOC102550585;3.7928408005898E-07;8.28492978176805E-07;8.98549695863392E-07;2.91785423333964E-07;6.79264763819642E-07
Uap1l1;0.0000278394514763291;0.0000381797180776477;0.0000224637423965848;0.00003238818199007;0.0000353217677186214
Uap1l2;0.0000109233815056986;8.63013518934172E-06;2.69564908759018E-06;5.83570846667927E-07;1.35852952763928E-06
Ccdc90b;9.86138608153349E-06;0.0000102180800641806;3.59419878345357E-06;6.71106473668116E-06;8.83044192965534E-06
LOC102549828;0;0;0;0;0
Flna;0.0002814288;0.0005305117;0.0004088401;0.0005605198;0.0001453627
Flnb;0.0000536307689203398;0.0000869227216270497;0.0000471738590328281;0.0001587313;0.0000594356668342186
Flnc;0.0001237225;0.0001636964;0.0000849129462590905;0.0004913667;0.000058756402070399
Prpmp5;0;0;0;0;0
Tsga10ip;9.86138608153349E-07;0.000001726;5.84057302311205E-06;1.16714169333585E-06;3.05669143718839E-06
Mageb2;0;0;0;0;0
Mageb3;0;0;0;0;0
Mageb1;0;0;0;0;0
Mageb6;0;0;0;0;0
Mageb7;0;0;4.49274847931696E-07;0;0
Mageb4;0;0.000000069;0;0;0
Mageb5;0;0;0;0;0
Ptcra;7.5856816011796E-08;0;0;0;0
Hdgfl1;7.5856816011796E-08;0;0;0;0
Chad;4.55140896070776E-07;8.97534059691538E-07;0;0;1.35852952763928E-06
LOC360479;2.57913174440107E-06;2.76164326058935E-06;4.49274847931696E-06;1.45892711666982E-06;1.01889714572946E-06
LOC297568;0;0;0;0;0
Pou5f1;0;0.000000069;0;0;0
Chat;3.56527035255441E-06;2.20931460847148E-06;2.69564908759018E-06;2.91785423333964E-07;0.0000016981619095491
Pou5f2;1.28956587220053E-06;9.66575141206272E-07;0;5.83570846667927E-07;0.0000016981619095491
LOC100912233;0;0;0;0;0
Dut;0.0000125163746419463;0.0000104252033087248;0.0000125796957420875;0.0000102124898166887;0.0000098493390753848
Foxr1;7.5856816011796E-08;2.14027352695675E-06;0;0;0
Foxr2;1.28956587220053E-06;6.90410815147337E-07;4.49274847931696E-07;0;3.39632381909821E-07
LOC689439;2.19984766434208E-06;2.20931460847148E-06;0;5.83570846667927E-07;6.79264763819642E-07
LOC689437;0;0.000000069;0;0;0
LOC108349172;0;0;0;0;0
Cyp26b1;0.000004779;0.0000114608195314458;0.0000193188184610629;2.62606881000567E-06;6.11338287437678E-06
Nacc2;0.0001704503;0.0002022904;0.0001747679;0.0002363462;0.0001022293
Nacc1;0.0001816771;0.000181509;0.0002650722;0.0002141705;0.0002295915
Clcn3;0.0002277222;0.000178195;0.0002066664;0.0002068759;0.0001813637
Clcn2;0.0000411143942783935;0.0000421841008055023;6.28984787104374E-06;5.25213762001135E-06;9.17007431156516E-06
Clcn1;2.88255900844825E-06;2.00219136392728E-06;2.69564908759018E-06;1.16714169333585E-06;6.11338287437678E-06
Clcn7;0.0000845044930371408;0.00008036381888315;0.0000655941277980276;0.0001012495;0.000085247727859365
Clcn6;0.0002193021;0.0001846159;0.0002178983;0.0001403488;0.0001806844
Clcn5;7.05468388909703E-06;8.90629951540065E-06;2.69564908759018E-06;0.0000128385586266944;8.83044192965534E-06
Clcn4;0.0001782635;0.0001440197;0.000125797;0.0001826577;0.0001338152
Adm2;8.34424976129757E-07;0;4.49274847931696E-07;0;6.79264763819642E-07
RGD1563714;1.51713632023592E-07;2.00219136392728E-06;0;3.50142508000756E-06;3.39632381909821E-07
Scn1b;0.0001861526;0.0001065994;0.0001033332;0.0001126292;0.0001198902
Scn1a;0.0000492310735916556;0.0000324493083119248;0.0000543622565997352;0.0000277196152167265;0.0000597752992161285
LOC100362122;0;0;0;0;0
Hadhb;0.000099069;0.0000952766924903325;0.0000979419168491097;0.0001315952;0.0000764172859297097
Hadha;0.0001003586;0.000112537;0.000135681;0.0001505613;0.0001110598
Gapt;0;0;0;0;0
Asl;0.0000202537698751495;0.0000321041029043512;0.0000336956135948772;0.0000297621131800643;0.0000200383105326794
Lmcd1;7.81325204921499E-06;9.59671033054799E-06;1.79709939172678E-06;6.12749389001324E-06;0.000006453
Muc19;3.03427264047184E-07;2.76164326058935E-07;0;0;0
Muc16;2.27570448035388E-07;1.38082163029467E-07;0;0;0
Muc15;0.000003186;4.48767029845769E-06;2.24637423965848E-06;4.37678135000945E-06;1.35852952763928E-06
Muc13;3.03427264047184E-07;3.45205407573669E-07;0;0;0
Peg3;0.0010239153;0.0007899681;0.0011717088;0.000901617;0.0008911954
Dkk4;0.000016005788178489;0.000011806;0.0000139275202858826;6.71106473668116E-06;0.0000098493390753848
Dkk2;0;0;0;0;3.39632381909821E-07
Dkk3;0.0001057444;0.0000771879291334723;0.0000700868762773446;0.0001479352;0.0001518157
Ier3ip1;7.5856816011796E-07;0.000001657;0;2.91785423333964E-07;1.01889714572946E-06
Dkk1;4.93069304076674E-06;2.83068434210408E-06;0;2.91785423333964E-07;3.39632381909821E-07
Gje1;0;1.38082163029467E-07;0;0;0
Strip1;0.0000907247519501081;0.0000871988859531087;0.000053913;0.0000668188619434777;0.0000580771373065794
Strip2;0.0000508999235439151;0.0000354180748170584;0.000045826;0.0000361813924934115;0.0000468692687035553
Ndrg3;0.0002195296;0.0001755715;0.0001518549;0.0001601902;0.0002876686
Spocd1;2.27570448035388E-07;0.000000069;1.34782454379509E-06;0;0
LOC100909548;0.0000018964204002949;0.000001657;0.0000471738590328281;0.0000615667243234663;0.0000737002268744311
LOC102554231;0;1.38082163029467E-07;0;0;0
Deaf1;0.0000650092913221092;0.0000629654663414371;0.0000961448174573829;0.0000487281656967719;0.000068266108763874
Sugct;1.51713632023592E-06;2.62356109755988E-06;8.98549695863392E-07;1.45892711666982E-06;0
Itgax;2.27570448035388E-07;4.14246489088402E-06;0;0;0
Itgav;0.0001674918;0.0002673271;0.0000862607708028856;0.0001301363;0.0000614734611256776
Itgal;6.59954299302626E-06;0.0000502619073427261;1.79709939172678E-06;0.0000142974857433642;0
Itgam;0.0000057651180168965;0.0000544734133151249;1.79709939172678E-06;7.58642100668305E-06;0
Itgad;3.03427264047184E-07;2.07123244544201E-07;0;0;0
Itgae;0.0000037928408005898;3.24493083119248E-06;4.49274847931696E-07;1.75071254000378E-06;3.05669143718839E-06
Gtf2e1;0.0000342872808373318;0.0000263736931386283;0.000058855;0.0000379321050334153;0.0000390577239196294
Gtf2e2;0.0000157023609144418;0.0000153961611777856;0.0000175217190693361;0.0000148810565900321;0.0000115475009849339
Eif4e2;0.0000260947447080578;0.0000252;0.0000215651927007214;0.0000224674775967152;0.0000261516934070562
Faxc;0.0000324667172530487;0.0000183649276829192;0.0000296521399634919;0.000031221;0.0000326047086633428
LOC102554581;0;0;0;0;0
RGD1559786;0.0000213916221153265;0.0000227145158183474;0.000017971;0.000023926404713385;0.0000258120610251464
Bud31;0.0000504447826478444;0.000033554;0.000035942;0.0000405581738434209;0.0000506052249045633
Itga8;0.000006903;8.14684761873858E-06;0.0000152753448296777;8.75356270001891E-06;0.000010189
Itga9;0.00001062;0.0000229906801444063;6.28984787104374E-06;6.71106473668116E-06;0.0000112078686030241
Ralgds;0.0000615957346015784;0.000083954;0.0001204057;0.0001015413;0.0001280414
Itga1;2.57913174440107E-06;0.0000061446562548113;4.04347363138526E-06;5.83570846667927E-06;0
Itga2;6.82711344106164E-07;9.66575141206272E-07;4.49274847931696E-07;1.45892711666982E-06;3.39632381909821E-07
Itga3;0.0000474863668233843;0.000043772;0.0000377390872262624;0.0000201331942100435;0.0000200383105326794
Itga4;5.23412030481393E-06;9.38958708600379E-06;0.000010333321502429;5.83570846667927E-06;5.77375049246695E-06
Itga5;8.64767702534475E-06;0.0000140153395474909;0.000009884;0.0000291785423333964;5.09448572864731E-06
Itga6;0.000088524904285766;0.0001512;0.000092999893521861;0.0001555216;0.000069285
Itga7;0.0000304185832207302;0.0000324493083119248;0.0000215651927007214;0.0000355978216467436;0.0000163023543316714
Zfp865;8.04082249725038E-06;8.83725843388592E-06;0.0000107825963503607;9.33713354668684E-06;9.17007431156516E-06
Zfp866;5.08240667279034E-06;6.62794382541444E-06;0.000004942;3.79321050334153E-06;3.05669143718839E-06
Zfp867;5.38583393683752E-06;8.69917627085645E-06;7.63767241483883E-06;0.0000096289189700208;0.0000146041924221223
Zfp862;8.04082249725038E-06;0.0000104252033087248;4.04347363138526E-06;3.79321050334153E-06;6.79264763819642E-06
Bles03;0.0000424798169666058;0.0000499167019351525;0.0000274057657238334;0.0000787820643001702;0.0000475485334673749
Noxred1;7.5856816011796E-08;3.45205407573669E-07;8.98549695863392E-07;0;0
Zfp868;0.0000128198019059935;0.0000139462984659762;0.0000157246196776094;0.0000166317691300359;0.000016642
Zfp869;0.0000216191925633619;0.0000246476661007599;0.000035942;0.0000224674775967152;0.0000203779429145892
LOC102555189;3.48941353654262E-06;3.93534164633982E-06;1.79709939172678E-06;4.66856677334342E-06;4.07558858291785E-06
Schip1;0.0002048134;0.0001352515;0.0001532027;0.0001601902;0.0002788382
LOC100362949;0;0;0;0;0
MGC94199;0.0000351975626294734;0.0000305161580295123;0.000025159391484175;0.0000233428338667171;0.00001901941338695
Pid1;7.88910886522679E-06;4.90191678754609E-06;0.0000143767951338143;7.00285016001513E-06;8.49080954774552E-06
Zfp18;0.000012288804193911;0.000018917256335037;0.000013029;9.92070439335476E-06;9.17007431156516E-06
Zfp14;0.0000201020562431259;0.000022300269329259;0.000004942;7.29463558334909E-06;7.81154478392588E-06
Zfp12;0.0000319357195409661;0.000032932595882528;0.0000363912626824674;0.0000227592630200492;0.0000180005162412205
Zfp13;0.000016005788178489;0.000010632326553269;0.0000134782454379509;0.0000116714169333585;0.000016981619095491
Zfp11;0.0000077373952332032;8.00876545570911E-06;2.69564908759018E-06;0.0000064192793133472;2.71705905527857E-06
Tm4sf20;0;0;8.98549695863392E-07;2.91785423333964E-07;3.39632381909821E-07
LOC102549582;0;0;0;0;0
NMS;0;0;0;0;0
LOC691807;0.0000713054070510883;0.000064553411216276;0.0000687390517335495;0.000071779214140155;0.0000679264763819642
Tspy1;1.51713632023592E-07;2.76164326058935E-07;8.98549695863392E-07;0;0
Cmc1;4.55140896070776E-06;5.66136868420816E-06;6.73912271897544E-06;2.62606881000567E-06;2.03779429145892E-06
Cmc2;0.000006372;6.28273841784077E-06;1.79709939172678E-06;3.79321050334153E-06;8.83044192965534E-06
Kcne2;5.38583393683752E-06;5.79945084723763E-06;6.28984787104374E-06;4.37678135000945E-06;5.77375049246695E-06
Kcne3;7.5856816011796E-07;1.58794487483888E-06;8.98549695863392E-07;8.75356270001891E-07;3.39632381909821E-07
Kcne1;0;0;0;0;0
Kcne4;7.5856816011796E-08;0.000000069;4.49274847931696E-07;5.83570846667927E-07;0
Kcne5;0.0000135783700661115;0.0000053161632766345;8.53622211070222E-06;0.0000096289189700208;0.0000118871333668437
Dopey2;0.0000961105858869456;0.0001028712;0.0001186086;0.0000945384771602042;0.0000889836840603731
Dopey1;0.0000499896417517736;0.0000536449203369481;0.000048971;0.0000303456840267322;0.0000336236058090723
Shroom3;0.0000706226957069821;0.0001186816;0.0001037825;0.0001444338;0.0000774361830754391
Shroom2;0.0000771463818839966;0.000078983;0.0000781738235401151;0.0000910370520801966;0.0001164939
Shroom1;1.28956587220053E-06;2.76164326058935E-07;4.49274847931696E-07;2.91785423333964E-07;0
Olr669;0;0;0;0;0
Olr668;0;0;0;0;0
Shroom4;0.00000531;4.69479354300189E-06;8.53622211070222E-06;3.79321050334153E-06;8.83044192965534E-06
Olr665;0;0;0;0;0
Olr664;0;0;0;0;0
Olr666;0;0;0;0;0
Olr661;0;0;0;0;0
Olr660;0;0;0;0;0
Olr663;0;0;0;0;0
Olr662;0;0;0;0;0
LOC686967;0;0;4.49274847931696E-07;0;0
Tdrkh;0.000040811;0.000040181909441575;0.0000440289350973062;0.0000355978216467436;0.0000506052249045633
LOC102552324;3.03427264047184E-07;4.83287570603136E-07;3.14492393552187E-06;5.83570846667927E-07;2.37742667336875E-06
Col11a1;0.0000315564354609072;0.0000198838314762433;0.000091652068978066;0.0000738217121034928;0.0000329443410452526
Col11a2;0.0000175987813147367;0.0000107704087162985;7.63767241483883E-06;0.0000140057003200303;7.47191240201606E-06
LOC102546589;4.55140896070776E-06;4.83287570603136E-06;1.34782454379509E-06;1.45892711666982E-06;0.0000016981619095491
LOC103694849;0;0;0;0;0
LOC103694848;0;0;0;0;0
LOC103694842;0;0;0;0;0
LOC103693812;0.000006903;2.89972542361882E-06;2.24637423965848E-06;0;2.37742667336875E-06
LOC103694845;0;0;0;2.91785423333964E-07;0
Daxx;0.0000212399084833029;0.0000279616380134672;0.0000215651927007214;0.0000417253155367568;0.0000292083848442446
Atic;0.000046500228215231;0.0000527473862772566;0.000041333286009716;0.000044935;0.0000495863277588338
Mtch2;0.0000904971815020727;0.0000939649119415526;0.0001262462;0.0000831588456501796;0.000081511771658357
Mtch1;0.0003974897;0.0003289808;0.0003423474;0.000393035;0.0004085778
LOC103690541;0;0.000000069;0;0;0
LOC103690545;0;0;0;0;0
Tial1;0.0000371698398457801;0.0000383178002406772;0.0000453767596411013;0.0000294703277567303;0.0000400766210653589
LOC100359777;0;0;0;0;0
Olr1673;0;0;0;0;0
Olr1670;0;0;0;0;0
Olr1671;0;0;0;0;0
Olr1675;0;0;0;0;0
Olr1678;0;0;0;0;0
Olr1679;0;0;0;0;0
RGD1310819;0.0000925453155343912;0.0000673150544768654;0.0000790723732359785;0.0000388074613034172;0.0000927196402613811
Foxi1;0;0;0;0;0
RGD1560171;0.0000108475246896868;5.59232760269343E-06;2.24637423965848E-06;2.33428338667171E-06;6.79264763819642E-07
Foxi2;0;0;0;0;0
LOC102553743;0;0;0;0;0
Ncan;0.0025899793;0.0015929158;0.0039271114;0.0035373147;0.0025879988
LOC100910650;0;0;0;0;0
LOC100910656;0;0;0;0;0
Rem1;0;1.38082163029467E-07;0;0;0
Rem2;0.0000160816449945008;0.0000061446562548113;0.0000125796957420875;3.50142508000756E-06;0.000016642
